Campaign_ID,Duration,Campaign_Channel,Conversion_Rate,Campaign_Cost,ROMI,Country,Clicks,Impressions,StartDate,Target_Gender,Target_Age,Product_ID,Campaign_Channel_ID,Country_code,Product,Product Subcategory,Product Category,Price (USD),Population,GDP,Revenue,CTR,CPC
71308,30,Website,0.07,700.0,1.4,Spain,498.0,3240.0,2022-05-31,Men,18-24,32,1,SP,Rebel Fly,Soccer Shoes,Shoes,120,47.42,1394,1680.0,0.1537037037037037,1.4056224899598393
71315,60,Email,0.04,1000.0,1.55,France,561.0,5506.0,2022-05-26,All,All,22,4,FR,Rebel Max,Lifestyle Shoes,Shoes,170,67.75,2716,2550.0,0.10188884852887758,1.7825311942959001
71322,15,Website,0.05,4300.0,2.7116279069767444,United Kingdom,636.0,10063.0,2023-05-08,Women,35-44,37,1,UK,Duffel Bag,Bags,Accessories,210,67.33,2831,15960.0,0.06320182848057239,6.761006289308176
71344,30,Website,0.02,100.0,3.2,South Africa,125.0,1125.0,2022-12-26,Women,35-44,36,1,ZA,Rebel Response,Tennis Shoes,Shoes,140,60.61,351,420.0,0.1111111111111111,0.8
71349,15,YouTube,0.16,4200.0,0.9035714285714286,Spain,240.0,8313.0,2023-06-07,All,All,11,5,SP,Versatile Shorts,Shorts,Clothing,65,47.42,1394,7995.0,0.028870443883074703,17.5
71358,30,Email,0.05,3700.0,1.4567567567567568,United Kingdom,801.0,15446.0,2021-07-06,Women,35-44,42,4,UK,Beanie,Headwear,Accessories,30,67.33,2831,9090.0,0.051858086235918685,4.619225967540574
71360,30,Instagram,0.06,1900.0,2.668421052631579,United Kingdom,698.0,5121.0,2021-07-31,All,All,22,2,UK,Rebel Max,Lifestyle Shoes,Shoes,170,67.33,2831,6970.0,0.13630150361257568,2.7220630372492836
71361,45,Email,0.06,700.0,4.564285714285714,Spain,328.0,3700.0,2021-07-02,Men,25-34,24,4,SP,Rebel Vision,Lifestyle Shoes,Shoes,95,47.42,1394,3895.0,0.08864864864864865,2.1341463414634148
71362,15,YouTube,0.05,4800.0,0.8275,United Kingdom,822.0,12182.0,2021-07-24,Men,18-24,14,5,UK,Training Crew Socks,Socks,Clothing,12,67.33,2831,8772.0,0.06747660482679363,5.839416058394161
71364,15,Facebook,0.03,1500.0,2.714,Spain,836.0,10079.0,2021-07-22,Women,35-44,44,6,SP,Headband,Headwear,Accessories,9,47.42,1394,5571.0,0.08294473658101002,1.7942583732057416
71375,60,YouTube,0.1,1000.0,2.5,South Africa,440.0,8748.0,2022-01-16,All,All,46,5,ZA,Rebel Glow,Sunglasses,Accessories,125,60.61,351,3500.0,0.05029721079103795,2.272727272727273
71390,30,Facebook,0.02,800.0,2.825,Germany,984.0,5585.0,2021-08-17,Men,25-34,22,6,DE,Rebel Max,Lifestyle Shoes,Shoes,170,83.2,3862,3060.0,0.17618621307072516,0.8130081300813008
71395,15,Google Ads,0.08,700.0,1.792857142857143,South Africa,428.0,3454.0,2021-02-20,All,All,28,3,ZA,Rebel Cosmic,Basketball Shoes,Shoes,115,60.61,351,1955.0,0.1239143022582513,1.6355140186915889
71402,60,Email,0.05,200.0,0.5,Germany,366.0,10422.0,2022-08-08,Men,18-24,18,4,DE,Tank Undershirt,Underwear,Clothing,15,83.2,3862,300.0,0.03511801957397812,0.546448087431694
71403,15,Facebook,0.14,1800.0,0.9444444444444444,South Africa,430.0,4340.0,2022-02-18,Men,18-24,46,6,ZA,Rebel Glow,Sunglasses,Accessories,125,60.61,351,3500.0,0.09907834101382489,4.186046511627907
71424,30,Facebook,0.18,3900.0,1.0461538461538462,Spain,977.0,10112.0,2021-09-24,Women,25-34,43,6,SP,Visor,Headwear,Accessories,20,47.42,1394,7980.0,0.09661787974683544,3.991811668372569
71435,30,Website,0.02,100.0,0.55,South Africa,45.0,1158.0,2022-03-23,Women,25-34,4,1,ZA,Just Rebels Jacket,Jackets,Clothing,155,60.61,351,155.0,0.038860103626943004,2.2222222222222223
71436,60,Instagram,0.05,1100.0,2.5,United Kingdom,339.0,9207.0,2022-09-05,Men,25-34,35,2,UK,Rebel Pro,Tennis Shoes,Shoes,110,67.33,2831,3850.0,0.0368198110133594,3.2448377581120944
71458,30,Email,0.06,100.0,1.7,South Africa,171.0,2273.0,2021-04-14,Men,25-34,13,4,ZA,No-Show Socks,Socks,Clothing,10,60.61,351,270.0,0.075230972283326,0.5847953216374269
71459,30,YouTube,0.16,900.0,2.5,South Africa,484.0,5773.0,2022-04-26,Men,25-34,37,5,ZA,Duffel Bag,Bags,Accessories,210,60.61,351,3150.0,0.08383855880824528,1.859504132231405
71463,45,Instagram,0.1,600.0,3.25,France,687.0,7132.0,2022-10-13,Women,35-44,22,2,FR,Rebel Max,Lifestyle Shoes,Shoes,170,67.75,2716,2550.0,0.09632641615255187,0.8733624454148472
71464,60,Email,0.03,1300.0,2.5076923076923077,France,690.0,6274.0,2022-10-25,Women,25-34,24,4,FR,Rebel Vision,Lifestyle Shoes,Shoes,95,67.75,2716,4560.0,0.10997768568696206,1.8840579710144927
71473,45,Email,0.04,200.0,1.4,South Africa,165.0,1620.0,2023-04-30,Women,25-34,8,4,ZA,Rebel Elements T-Shirt,T-Shirts,Clothing,30,60.61,351,480.0,0.10185185185185185,1.2121212121212122
71480,60,Facebook,0.06,1200.0,1.25,United Kingdom,753.0,5506.0,2021-11-17,Women,25-34,45,6,UK,Rebel Shine,Sunglasses,Accessories,75,67.33,2831,2700.0,0.13675989829277152,1.593625498007968
71483,15,Google Ads,0.06,3600.0,3.6675,Germany,488.0,10022.0,2021-11-12,Men,25-34,44,3,DE,Headband,Headwear,Accessories,9,83.2,3862,16803.0,0.04869287567351826,7.377049180327869
71484,15,Website,0.1,1500.0,3.4,United Kingdom,362.0,5589.0,2021-11-28,Women,35-44,32,1,UK,Rebel Fly,Soccer Shoes,Shoes,120,67.33,2831,6600.0,0.06477008409375559,4.143646408839779
71531,60,Facebook,0.05,300.0,0.5666666666666667,Germany,248.0,7215.0,2023-12-01,Men,25-34,13,6,DE,No-Show Socks,Socks,Clothing,10,83.2,3862,470.0,0.03437283437283437,1.2096774193548387
71541,15,Email,0.02,3500.0,2.342857142857143,Germany,441.0,4367.0,2021-01-03,Men,25-34,27,4,DE,Rebel Razor,Running Shoes,Shoes,100,83.2,3862,11700.0,0.10098465765972063,7.936507936507937
71542,60,YouTube,0.08,3600.0,1.0222222222222221,France,1267.0,12997.0,2021-01-01,Women,25-34,5,5,FR,Puffer Jacket,Jackets,Clothing,130,67.75,2716,7280.0,0.09748403477725628,2.841357537490134
71561,30,Email,0.1,2200.0,2.3454545454545452,France,282.0,5505.0,2023-01-06,All,All,41,4,FR,Bucket Hat,Headwear,Accessories,32,67.75,2716,7360.0,0.05122615803814714,7.801418439716312
71569,30,Google Ads,0.06,900.0,3.1666666666666665,United Kingdom,308.0,4042.0,2023-01-06,All,All,46,3,UK,Rebel Glow,Sunglasses,Accessories,125,67.33,2831,3750.0,0.07619990103908957,2.9220779220779223
71573,15,Google Ads,0.04,3200.0,0.503125,United Kingdom,134.0,4131.0,2021-02-13,Women,25-34,5,3,UK,Puffer Jacket,Jackets,Clothing,130,67.33,2831,4810.0,0.03243766642459453,23.880597014925375
71588,30,Email,0.07,200.0,1.2,South Africa,133.0,2160.0,2022-08-13,Men,18-24,19,4,ZA,Joggers,Pants,Clothing,55,60.61,351,440.0,0.06157407407407407,1.5037593984962405
71596,60,Facebook,0.2,800.0,2.59375,South Africa,375.0,6165.0,2023-08-27,Women,35-44,46,6,ZA,Rebel Glow,Sunglasses,Accessories,125,60.61,351,2875.0,0.06082725060827251,2.1333333333333333
71597,15,Facebook,0.11,4900.0,1.2816326530612245,Spain,442.0,7683.0,2023-02-17,Women,25-34,5,6,SP,Puffer Jacket,Jackets,Clothing,130,47.42,1394,11180.0,0.05752961082910321,11.085972850678733
71624,30,Website,0.04,2300.0,1.817391304347826,Germany,1153.0,8008.0,2023-03-20,Men,18-24,30,1,DE,Rebel Boost,Basketball Shoes,Shoes,180,83.2,3862,6480.0,0.14398101898101898,1.99479618386817
71626,15,Google Ads,0.1,1200.0,0.9,France,874.0,11821.0,2023-03-29,Women,35-44,24,3,FR,Rebel Vision,Lifestyle Shoes,Shoes,95,67.75,2716,2280.0,0.0739362152102191,1.3729977116704806
71633,30,Website,0.07,3500.0,2.61,Germany,866.0,11089.0,2021-04-21,Men,25-34,39,1,DE,Backpack,Bags,Accessories,95,83.2,3862,12635.0,0.07809540986563261,4.041570438799076
71649,15,Google Ads,0.07,3600.0,2.2569444444444446,France,787.0,4973.0,2022-04-05,All,All,31,3,FR,Rebel Legend,Soccer Shoes,Shoes,175,67.75,2716,11725.0,0.15825457470339835,4.5743329097839895
71682,45,Email,0.12,6000.0,0.765,United Kingdom,238.0,8985.0,2023-05-30,Men,25-34,8,4,UK,Rebel Elements T-Shirt,T-Shirts,Clothing,30,67.33,2831,10590.0,0.02648859209794101,25.210084033613445
71689,15,Email,0.01,3000.0,0.9016666666666666,France,666.0,5765.0,2023-05-22,Men,25-34,7,4,FR,Fit T-Shirt,T-Shirts,Clothing,35,67.75,2716,5705.0,0.1155247181266262,4.504504504504505
71704,60,Email,0.1,1500.0,2.3,United Kingdom,1126.0,9390.0,2022-06-27,Women,25-34,1,4,UK,Club Rebel Fleece Sweatshirt,Sweatshirts,Clothing,75,67.33,2831,4950.0,0.11991480298189564,1.3321492007104796
71713,30,Google Ads,0.01,2200.0,0.8931818181818182,United Kingdom,391.0,5923.0,2023-06-28,Men,25-34,7,3,UK,Fit T-Shirt,T-Shirts,Clothing,35,67.33,2831,4165.0,0.06601384433564073,5.626598465473146
71718,60,Google Ads,0.01,700.0,1.5928571428571427,United Kingdom,511.0,4818.0,2023-06-22,Men,18-24,29,3,UK,Rebel 23,Basketball Shoes,Shoes,165,67.33,2831,1815.0,0.10606060606060606,1.36986301369863
71732,45,Facebook,0.09,2000.0,3.5,United Kingdom,950.0,6166.0,2022-07-11,Men,25-34,30,6,UK,Rebel Boost,Basketball Shoes,Shoes,180,67.33,2831,9000.0,0.15407071034706454,2.1052631578947367
71746,60,Google Ads,0.05,1400.0,3.242857142857143,United Kingdom,604.0,3458.0,2023-07-22,Men,18-24,29,3,UK,Rebel 23,Basketball Shoes,Shoes,165,67.33,2831,5940.0,0.17466743782533256,2.3178807947019866
71747,60,Website,0.06,3200.0,2.171875,United Kingdom,573.0,8732.0,2023-07-05,Women,25-34,12,1,UK,Basketball Shorts,Shorts,Clothing,70,67.33,2831,10150.0,0.06562070545121393,5.5846422338568935
71763,45,Instagram,0.08,2100.0,1.2585714285714287,France,722.0,7405.0,2022-08-28,Women,25-34,44,2,FR,Headband,Headwear,Accessories,9,67.75,2716,4743.0,0.0975016880486158,2.9085872576177287
71776,30,Google Ads,0.01,2800.0,0.45714285714285713,France,795.0,5054.0,2023-08-03,All,All,21,3,FR,Cargo pants,Pants,Clothing,80,67.75,2716,4080.0,0.15730114760585676,3.5220125786163523
71777,15,YouTube,0.06,7300.0,0.4712328767123288,United Kingdom,601.0,11386.0,2023-08-04,Women,25-34,14,5,UK,Training Crew Socks,Socks,Clothing,12,67.33,2831,10740.0,0.05278412085016687,12.146422628951747
71786,45,Google Ads,0.05,1000.0,1.56,Spain,360.0,4965.0,2021-09-05,Men,25-34,17,3,SP,Undershirt,Underwear,Clothing,20,47.42,1394,2560.0,0.07250755287009064,2.7777777777777777
71790,15,Google Ads,0.02,4500.0,2.5933333333333333,Germany,1058.0,6862.0,2021-09-30,Men,18-24,37,3,DE,Duffel Bag,Bags,Accessories,210,83.2,3862,16170.0,0.15418245409501602,4.253308128544424
71796,15,Instagram,0.06,1700.0,0.8776470588235294,Germany,849.0,8542.0,2022-09-13,Men,18-24,14,2,DE,Training Crew Socks,Socks,Clothing,12,83.2,3862,3192.0,0.09939124326855538,2.0023557126030624
71812,45,Facebook,0.09,1500.0,1.1466666666666667,France,757.0,12049.0,2023-09-25,Women,25-34,36,6,FR,Rebel Response,Tennis Shoes,Shoes,140,67.75,2716,3220.0,0.06282679060502946,1.9815059445178336
71813,15,Facebook,0.05,3200.0,2.59375,Germany,504.0,12176.0,2023-09-15,Men,18-24,40,6,DE,Golf Cap,Headwear,Accessories,25,83.2,3862,11500.0,0.04139290407358739,6.349206349206349
71827,45,Google Ads,0.13,1900.0,1.0052631578947369,France,925.0,5041.0,2022-10-23,All,All,13,3,FR,No-Show Socks,Socks,Clothing,10,67.75,2716,3810.0,0.18349533822654235,2.054054054054054
71852,60,Instagram,0.09,200.0,0.75,South Africa,217.0,2105.0,2021-05-05,Women,35-44,9,2,ZA,Rebel Foverever T-Shirt,T-Shirts,Clothing,50,60.61,351,350.0,0.10308788598574822,0.9216589861751152
71854,45,Google Ads,0.09,400.0,0.5,South Africa,266.0,3326.0,2021-05-11,Men,25-34,20,3,ZA,Track pants,Pants,Clothing,100,60.61,351,600.0,0.07997594708358388,1.5037593984962405
71866,45,Facebook,0.03,3000.0,1.59,Germany,522.0,10438.0,2023-11-11,Women,35-44,37,6,DE,Duffel Bag,Bags,Accessories,210,83.2,3862,7770.0,0.05000958037938302,5.747126436781609
71867,60,Website,0.05,1600.0,0.921875,United Kingdom,453.0,7510.0,2023-11-18,All,All,45,1,UK,Rebel Shine,Sunglasses,Accessories,75,67.33,2831,3075.0,0.06031957390146472,3.532008830022075
71873,45,Instagram,0.05,900.0,2.3333333333333335,South Africa,558.0,4371.0,2023-05-10,Women,35-44,42,2,ZA,Beanie,Headwear,Accessories,30,60.61,351,3000.0,0.1276595744680851,1.6129032258064515
71875,45,Website,0.01,100.0,0.55,South Africa,110.0,1068.0,2021-06-11,Men,25-34,4,1,ZA,Just Rebels Jacket,Jackets,Clothing,155,60.61,351,155.0,0.10299625468164794,0.9090909090909091
71877,45,Email,0.02,2200.0,1.7,France,406.0,6893.0,2021-12-11,Men,18-24,17,4,FR,Undershirt,Underwear,Clothing,20,67.75,2716,5940.0,0.058900333671841,5.41871921182266
71887,45,Facebook,0.06,800.0,0.9875,Germany,610.0,7507.0,2022-12-01,Women,25-34,8,6,DE,Rebel Elements T-Shirt,T-Shirts,Clothing,30,83.2,3862,1590.0,0.08125749300652724,1.3114754098360655
71904,30,Facebook,0.08,1400.0,1.1357142857142857,South Africa,581.0,4278.0,2023-06-14,Women,35-44,28,6,ZA,Rebel Cosmic,Basketball Shoes,Shoes,115,60.61,351,2990.0,0.13581112669471715,2.4096385542168677
71932,15,Facebook,0.08,3100.0,2.1174193548387095,Spain,696.0,6281.0,2023-01-07,Women,25-34,41,6,SP,Bucket Hat,Headwear,Accessories,32,47.42,1394,9664.0,0.11081038051265722,4.454022988505747
71938,60,Email,0.06,1700.0,2.5764705882352943,United Kingdom,1146.0,9212.0,2021-02-27,All,All,24,4,UK,Rebel Vision,Lifestyle Shoes,Shoes,95,67.33,2831,6080.0,0.12440295267042988,1.4834205933682374
71941,60,Instagram,0.09,1200.0,1.1666666666666667,Germany,1482.0,12363.0,2021-02-10,Men,25-34,17,2,DE,Undershirt,Underwear,Clothing,20,83.2,3862,2600.0,0.11987381703470032,0.8097165991902834
71949,45,YouTube,0.2,1700.0,1.255294117647059,South Africa,746.0,4830.0,2022-08-21,Women,35-44,44,5,ZA,Headband,Headwear,Accessories,9,60.61,351,3834.0,0.15445134575569358,2.278820375335121
71959,60,YouTube,0.08,3600.0,2.7916666666666665,Germany,869.0,9588.0,2023-02-09,Women,25-34,31,5,DE,Rebel Legend,Soccer Shoes,Shoes,175,83.2,3862,13650.0,0.09063412599082186,4.142692750287687
71972,60,Email,0.05,1900.0,2.068421052631579,Germany,669.0,11170.0,2021-03-23,Men,25-34,35,4,DE,Rebel Pro,Tennis Shoes,Shoes,110,83.2,3862,5830.0,0.05989256938227395,2.8400597907324365
72003,60,YouTube,0.2,700.0,1.0357142857142858,South Africa,684.0,8482.0,2021-10-01,All,All,45,5,ZA,Rebel Shine,Sunglasses,Accessories,75,60.61,351,1425.0,0.08064135817024287,1.023391812865497
72023,15,Instagram,0.09,4300.0,1.3953488372093024,United Kingdom,194.0,5398.0,2023-04-03,Men,18-24,27,2,UK,Rebel Razor,Running Shoes,Shoes,100,67.33,2831,10300.0,0.03593923675435346,22.164948453608247
72029,30,Instagram,0.18,1600.0,1.44,Spain,603.0,11285.0,2021-05-17,Men,18-24,41,2,SP,Bucket Hat,Headwear,Accessories,32,47.42,1394,3904.0,0.05343376163048294,2.6533996683250414
72035,15,Instagram,0.01,4400.0,3.9704545454545452,Germany,1009.0,16077.0,2021-05-20,Men,18-24,38,2,DE,Crossbody Bag,Bags,Accessories,45,83.2,3862,21870.0,0.06276046526093176,4.360753221010902
72036,15,YouTube,0.14,3900.0,2.3141025641025643,United Kingdom,620.0,8864.0,2022-05-05,All,All,3,5,UK,Rebel Fit Sweatshirt,Sweatshirts,Clothing,55,67.33,2831,12925.0,0.06994584837545126,6.290322580645161
72075,45,Email,0.02,1200.0,1.9,Spain,249.0,2932.0,2022-06-16,All,All,33,4,SP,Rebel Force,Soccer Shoes,Shoes,145,47.42,1394,3480.0,0.084924965893588,4.819277108433735
72107,45,Google Ads,0.07,1500.0,1.6133333333333333,Germany,428.0,7934.0,2023-07-20,Women,35-44,12,3,DE,Basketball Shorts,Shorts,Clothing,70,83.2,3862,3920.0,0.05394504663473658,3.5046728971962615
72122,45,Website,0.02,1200.0,1.175,Spain,286.0,3912.0,2021-08-29,Women,25-34,13,1,SP,No-Show Socks,Socks,Clothing,10,47.42,1394,2610.0,0.07310838445807771,4.195804195804196
72134,30,Instagram,0.08,500.0,1.256,South Africa,231.0,4793.0,2022-02-12,Men,25-34,15,2,ZA,Ankle Socks,Socks,Clothing,8,60.61,351,1128.0,0.04819528479031922,2.1645021645021645
72143,60,YouTube,0.17,2500.0,1.4,France,1147.0,9231.0,2023-08-16,Men,18-24,27,5,FR,Rebel Razor,Running Shoes,Shoes,100,67.75,2716,6000.0,0.12425522695265952,2.1795989537925022
72149,45,Google Ads,0.05,1400.0,2.8714285714285714,United Kingdom,421.0,3992.0,2021-09-21,Men,18-24,43,3,UK,Visor,Headwear,Accessories,20,67.33,2831,5420.0,0.10546092184368737,3.32541567695962
72162,60,Website,0.14,3000.0,0.6266666666666667,United Kingdom,651.0,7648.0,2022-09-11,Men,25-34,17,1,UK,Undershirt,Underwear,Clothing,20,67.33,2831,4880.0,0.08512029288702928,4.608294930875576
72173,45,Email,0.04,1500.0,0.5893333333333334,Spain,333.0,3410.0,2023-09-15,All,All,15,4,SP,Ankle Socks,Socks,Clothing,8,47.42,1394,2384.0,0.09765395894428153,4.504504504504505
72185,30,Website,0.01,1100.0,1.8309090909090908,France,443.0,3534.0,2021-10-02,Women,25-34,44,1,FR,Headband,Headwear,Accessories,9,67.75,2716,3114.0,0.12535370684776456,2.4830699774266365
72191,15,Instagram,0.07,1100.0,2.2409090909090907,South Africa,158.0,2202.0,2022-04-28,Men,18-24,28,2,ZA,Rebel Cosmic,Basketball Shoes,Shoes,115,60.61,351,3565.0,0.07175295186194369,6.962025316455696
72193,30,Google Ads,0.08,1700.0,3.447058823529412,United Kingdom,552.0,5711.0,2022-10-05,Women,25-34,30,3,UK,Rebel Boost,Basketball Shoes,Shoes,180,67.33,2831,7560.0,0.09665557695675013,3.079710144927536
72195,60,YouTube,0.2,4100.0,0.5,United Kingdom,479.0,13236.0,2022-10-16,Men,18-24,1,5,UK,Club Rebel Fleece Sweatshirt,Sweatshirts,Clothing,75,67.33,2831,6150.0,0.036189181021456636,8.559498956158665
72220,15,Instagram,0.09,2100.0,2.2,Spain,728.0,7449.0,2022-11-04,All,All,37,2,SP,Duffel Bag,Bags,Accessories,210,47.42,1394,6720.0,0.09773123909249563,2.8846153846153846
72236,45,Facebook,0.08,4700.0,0.5829787234042553,France,1184.0,15123.0,2023-11-01,All,All,16,6,FR,Boxer Briefs,Underwear,Clothing,40,67.75,2716,7440.0,0.0782913443099914,3.9695945945945947
72251,30,Google Ads,0.1,500.0,0.69,South Africa,262.0,3535.0,2022-06-18,Women,35-44,11,3,ZA,Versatile Shorts,Shorts,Clothing,65,60.61,351,845.0,0.07411598302687411,1.9083969465648856
72289,45,Instagram,0.07,2700.0,0.7555555555555555,France,376.0,6737.0,2022-01-21,Women,35-44,8,2,FR,Rebel Elements T-Shirt,T-Shirts,Clothing,30,67.75,2716,4740.0,0.055811191925189255,7.180851063829787
72295,60,Google Ads,0.05,900.0,1.65,Spain,349.0,3160.0,2023-01-23,Men,25-34,38,3,SP,Crossbody Bag,Bags,Accessories,45,47.42,1394,2385.0,0.11044303797468355,2.5787965616045847
72327,30,YouTube,0.12,1800.0,3.061111111111111,South Africa,464.0,9247.0,2023-08-21,Women,35-44,22,5,ZA,Rebel Max,Lifestyle Shoes,Shoes,170,60.61,351,7310.0,0.05017843624959446,3.8793103448275863
72340,15,Website,0.05,2500.0,3.272,Spain,221.0,2023.0,2022-03-02,All,All,42,1,SP,Beanie,Headwear,Accessories,30,47.42,1394,10680.0,0.1092436974789916,11.312217194570136
72351,15,YouTube,0.1,5100.0,2.123529411764706,France,1395.0,21518.0,2023-03-02,Women,25-34,38,5,FR,Crossbody Bag,Bags,Accessories,45,67.75,2716,15930.0,0.06482944511571707,3.6559139784946235
72358,60,Google Ads,0.01,700.0,2.7285714285714286,Spain,331.0,4445.0,2023-03-29,Women,35-44,33,3,SP,Rebel Force,Soccer Shoes,Shoes,145,47.42,1394,2610.0,0.07446569178852644,2.1148036253776437
72377,60,Facebook,0.07,3200.0,0.8703125,United Kingdom,845.0,10345.0,2022-04-23,Men,18-24,6,6,UK,Rebel Runs Jacket,Jackets,Clothing,95,67.33,2831,5985.0,0.08168197196713388,3.78698224852071
72380,30,Email,0.02,600.0,1.6583333333333334,South Africa,152.0,1963.0,2022-10-17,All,All,33,4,ZA,Rebel Force,Soccer Shoes,Shoes,145,60.61,351,1595.0,0.07743250127356088,3.9473684210526314
72396,45,Facebook,0.21,3700.0,0.827027027027027,Spain,856.0,8491.0,2021-05-29,Women,35-44,16,6,SP,Boxer Briefs,Underwear,Clothing,40,47.42,1394,6760.0,0.10081262513249323,4.322429906542056
72404,60,Email,0.01,900.0,1.7555555555555555,Spain,287.0,2190.0,2022-05-02,Men,25-34,4,4,SP,Just Rebels Jacket,Jackets,Clothing,155,47.42,1394,2480.0,0.13105022831050228,3.1358885017421603
72429,60,Website,0.02,1600.0,2.0625,Germany,1227.0,13554.0,2021-06-16,Women,25-34,25,1,DE,Rebel Fly,Running Shoes,Shoes,140,83.2,3862,4900.0,0.09052678176184152,1.3039934800325998
72435,45,Google Ads,0.02,1000.0,4.415,United Kingdom,494.0,4311.0,2022-06-28,Men,25-34,39,3,UK,Backpack,Bags,Accessories,95,67.33,2831,5415.0,0.11459058223150081,2.0242914979757085
72455,45,Email,0.04,4000.0,1.772,United Kingdom,785.0,9151.0,2021-07-19,Men,18-24,44,4,UK,Headband,Headwear,Accessories,9,67.33,2831,11088.0,0.08578297453830183,5.095541401273885
72456,15,Website,0.08,1100.0,1.3636363636363635,United Kingdom,455.0,5213.0,2021-07-23,Men,18-24,48,1,UK,Rebel Casual,Watches,Accessories,200,67.33,2831,2600.0,0.08728179551122195,2.4175824175824174
72460,60,Email,0.1,1000.0,2.06,France,467.0,7354.0,2021-07-24,Women,35-44,38,4,FR,Crossbody Bag,Bags,Accessories,45,67.75,2716,3060.0,0.06350285558879522,2.1413276231263385
72461,30,Email,0.05,2500.0,2.078,France,573.0,4213.0,2021-07-16,Women,35-44,6,4,FR,Rebel Runs Jacket,Jackets,Clothing,95,67.75,2716,7695.0,0.13600759553762165,4.363001745200698
72472,30,Email,0.07,3400.0,1.7529411764705882,United Kingdom,718.0,14356.0,2023-07-24,Women,25-34,21,4,UK,Cargo pants,Pants,Clothing,80,67.33,2831,9360.0,0.050013931457230425,4.735376044568246
72483,30,Website,0.04,100.0,0.5,South Africa,100.0,1584.0,2021-02-21,All,All,9,1,ZA,Rebel Foverever T-Shirt,T-Shirts,Clothing,50,60.61,351,150.0,0.06313131313131314,1.0
72486,45,Website,0.1,900.0,1.57,United Kingdom,1241.0,5459.0,2021-08-26,All,All,44,1,UK,Headband,Headwear,Accessories,9,67.33,2831,2313.0,0.22733101300604505,0.7252215954875101
72487,15,YouTube,0.06,1100.0,0.7818181818181819,Germany,851.0,10556.0,2021-08-05,Men,18-24,12,5,DE,Basketball Shorts,Shorts,Clothing,70,83.2,3862,1960.0,0.0806176582038651,1.2925969447708578
72488,30,Facebook,0.17,400.0,0.6625,South Africa,577.0,6470.0,2021-02-02,Men,25-34,6,6,ZA,Rebel Runs Jacket,Jackets,Clothing,95,60.61,351,665.0,0.08918083462132921,0.6932409012131716
72489,45,Website,0.09,1300.0,3.1346153846153846,United Kingdom,933.0,6035.0,2021-08-04,All,All,40,1,UK,Golf Cap,Headwear,Accessories,25,67.33,2831,5375.0,0.15459817729908865,1.3933547695605573
72490,60,Email,0.05,1100.0,1.7818181818181817,Spain,397.0,2783.0,2021-08-10,Women,35-44,2,4,SP,Rebel Dry Sweatshirt,Sweatshirts,Clothing,60,47.42,1394,3060.0,0.14265181458857348,2.770780856423174
72512,45,YouTube,0.06,4100.0,0.9414634146341463,United Kingdom,1028.0,10187.0,2023-08-03,Men,25-34,10,5,UK,Running Shorts,Shorts,Clothing,40,67.33,2831,7960.0,0.1009129282418769,3.9883268482490273
